sweep,sweepTime,elevAngle,value,radialAng,surfaceRan,heightRel,heightASL,latitude,longitude
0,2003-03-27T05:47:11Z,0.48339844,-36.933044,90.92285,39873.46,439.52466,641.60706,41.5977,-87.6064
0,2003-03-27T05:47:11Z,0.48339844,-39.848812,90.92285,40123.453,442.93088,645.0133,41.5976,-87.6034
0,2003-03-27T05:47:11Z,0.48339844,5.8315334,90.92285,40373.44,446.3452,648.4276,41.5976,-87.6004
0,2003-03-27T05:47:11Z,0.48339844,1.9438446,90.92285,40623.434,449.76764,651.85004,41.5975,-87.5974
0,2003-03-27T05:47:11Z,0.48339844,-6.803456,90.92285,40873.42,453.19818,655.2806,41.5975,-87.5944
0,2003-03-27T05:47:11Z,0.48339844,-0.9719223,90.92285,41123.414,456.6368,658.71924,41.5974,-87.5914
0,2003-03-27T05:47:11Z,0.48339844,-2.9157667,90.92285,41373.402,460.0836,662.16595,41.5974,-87.5884
0,2003-03-27T05:47:11Z,0.48339844,-15.550756,90.92285,41623.395,463.53842,665.62085,41.5973,-87.5855
0,2003-03-27T05:47:11Z,0.48339844,-36.933044,90.92285,41873.383,467.0014,669.0838,41.5973,-87.5825
0,2003-03-27T05:47:11Z,0.48339844,-2.9157667,90.92285,42123.375,470.47247,672.5549,41.5972,-87.5795
0,2003-03-27T05:47:11Z,0.48339844,0.9719223,90.92285,42373.363,473.95166,676.03406,41.5972,-87.5765
0,2003-03-27T05:47:11Z,0.48339844,2.9157667,90.92285,42623.355,477.43893,679.52136,41.5971,-87.5735
0,2003-03-27T05:47:11Z,0.48339844,10.691145,90.92285,42873.348,480.93433,683.0167,41.5971,-87.5705
0,2003-03-27T05:47:11Z,0.48339844,-12.634989,90.92285,43123.336,484.43784,686.5202,41.5970,-87.5675
0,2003-03-27T05:47:11Z,0.48339844,-12.634989,90.92285,43373.33,487.94943,690.03186,41.5970,-87.5645
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.92285,43623.316,491.46915,693.5516,41.5969,-87.5615
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.92285,43873.31,494.99698,697.07935,41.5969,-87.5585
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.92285,44123.297,498.5329,700.6153,41.5968,-87.5555
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.92285,44373.29,502.07693,704.1593,41.5968,-87.5525
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.92285,44623.277,505.62906,707.7115,41.5967,-87.5495
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.92285,44873.27,509.18933,711.2717,41.5967,-87.5465
0,2003-03-27T05:47:11Z,0.48339844,23.326134,91.75781,29123.877,300.72644,502.80884,41.5959,-87.7355
0,2003-03-27T05:47:11Z,0.48339844,-28.185745,91.75781,29373.867,303.78406,505.86646,41.5958,-87.7325
0,2003-03-27T05:47:11Z,0.48339844,-28.185745,91.75781,29623.857,306.84976,508.9322,41.5957,-87.7295
0,2003-03-27T05:47:11Z,0.48339844,-28.185745,91.75781,29873.848,309.9236,512.006,41.5956,-87.7265
0,2003-03-27T05:47:11Z,0.48339844,-29.157667,91.75781,30123.838,313.00555,515.08795,41.5956,-87.7235
0,2003-03-27T05:47:11Z,0.48339844,-18.466522,91.75781,30373.828,316.0956,518.178,41.5955,-87.7205
0,2003-03-27T05:47:11Z,0.48339844,-13.606912,91.75781,30623.818,319.19376,521.2762,41.5954,-87.7175
0,2003-03-27T05:47:11Z,0.48339844,-12.634989,91.75781,30873.809,322.30002,524.38245,41.5953,-87.7145
0,2003-03-27T05:47:11Z,0.48339844,0.0,91.75781,31123.799,325.4144,527.49677,41.5952,-87.7115
0,2003-03-27T05:47:11Z,0.48339844,-8.7473,91.75781,31373.79,328.53687,530.61926,41.5952,-87.7085
0,2003-03-27T05:47:11Z,0.48339844,-29.157667,91.75781,31623.78,331.66745,533.7499,41.5951,-87.7055
0,2003-03-27T05:47:11Z,0.48339844,-10.691145,91.75781,31873.77,334.80615,536.88855,41.5950,-87.7025
0,2003-03-27T05:47:11Z,0.48339844,-14.578834,91.75781,32123.76,337.95294,540.03534,41.5949,-87.6995
0,2003-03-27T05:47:11Z,0.48339844,-11.663067,91.75781,32373.75,341.10785,543.19025,41.5948,-87.6965
0,2003-03-27T05:47:11Z,0.48339844,-18.466522,91.75781,32623.742,344.27084,546.3533,41.5948,-87.6936
0,2003-03-27T05:47:11Z,0.48339844,-18.466522,91.75781,32873.73,347.442,549.52435,41.5947,-87.6906
0,2003-03-27T05:47:11Z,0.48339844,-25.269978,91.75781,33123.723,350.6212,552.7036,41.5946,-87.6876
0,2003-03-27T05:47:11Z,0.48339844,-9.719222,91.75781,33373.71,353.80853,555.8909,41.5945,-87.6846
0,2003-03-27T05:47:11Z,0.48339844,-24.298056,91.75781,33623.703,357.00397,559.08636,41.5944,-87.6816
0,2003-03-27T05:47:11Z,0.48339844,-22.354212,91.75781,33873.69,360.20752,562.2899,41.5944,-87.6786
0,2003-03-27T05:47:11Z,0.48339844,-8.7473,91.75781,34123.684,363.41916,565.5016,41.5943,-87.6756
0,2003-03-27T05:47:11Z,0.48339844,33.045357,91.75781,34373.67,366.63892,568.7213,41.5942,-87.6726
0,2003-03-27T05:47:11Z,0.48339844,-22.354212,91.75781,34623.664,369.8668,571.9492,41.5941,-87.6696
0,2003-03-27T05:47:11Z,0.48339844,-22.354212,91.75781,34873.656,373.10275,575.1852,41.5940,-87.6666
0,2003-03-27T05:47:11Z,0.48339844,-22.354212,91.75781,35123.645,376.34683,578.42926,41.5940,-87.6636
